trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
22750003156078,13:58:00,13:58:00,740046084,15,0,0
22750003156078,14:00:00,14:00:00,740046085,16,0,0
22750003156078,14:04:00,14:04:00,740020101,17,0,0
22750003156078,14:07:00,14:07:00,740046199,18,0,0
22750003156078,14:09:00,14:09:00,740046198,19,0,0
22750003156078,14:11:00,14:11:00,740046048,20,0,0
22750003156078,14:12:00,14:12:00,740046088,21,0,0
22750003156078,14:14:00,14:14:00,740046089,22,0,0
22750003156078,14:17:00,14:17:00,740021655,23,0,0
22750003156078,14:18:00,14:18:00,740046090,24,0,0
22750003156078,14:20:00,14:20:00,740046007,25,0,0
22750003156078,14:25:00,14:25:00,740046092,26,1,0
22750003156165,13:45:00,13:45:00,740001179,1,0,1
22750003156165,13:47:00,13:47:00,740012127,2,0,0
22750003156165,13:48:00,13:48:00,740046073,3,0,0
22750003156165,13:50:00,13:50:00,740046074,4,0,0
22750003156165,13:51:00,13:51:00,740046022,5,0,0
22750003156165,13:53:00,13:53:00,740021665,6,0,0
22750003156165,13:55:00,13:55:00,740046075,7,0,0
22750003156165,13:59:00,13:59:00,740046077,8,0,0
22750003156165,13:59:00,13:59:00,740046078,9,0,0
22750003156165,14:00:00,14:00:00,740046079,10,0,0
22750003156165,14:01:00,14:01:00,740046080,11,0,0
22750003156165,14:02:00,14:02:00,740046081,12,0,0
22750003156165,14:03:00,14:03:00,740046082,13,0,0
22750003156165,14:06:00,14:06:00,740046083,14,0,0
22750003156165,14:07:00,14:07:00,740046084,15,0,0
22750003156165,14:09:00,14:09:00,740046085,16,0,0
22750003156165,14:13:00,14:13:00,740020101,17,0,0
22750003156165,14:16:00,14:16:00,740046199,18,0,0
22750003156165,14:18:00,14:18:00,740046198,19,0,0
22750003156165,14:20:00,14:20:00,740046048,20,0,0
22750003156165,14:21:00,14:21:00,740046088,21,0,0
22750003156165,14:23:00,14:23:00,740046089,22,0,0
22750003156165,14:26:00,14:26:00,740021655,23,0,0
22750003156165,14:27:00,14:27:00,740046090,24,0,0
22750003156165,14:29:00,14:29:00,740046007,25,0,0
22750003156165,14:34:00,14:34:00,740046092,26,1,0
22750003156223,13:54:00,13:54:00,740001179,1,0,1
22750003156223,13:56:00,13:56:00,740012127,2,0,0
22750003156223,13:57:00,13:57:00,740046073,3,0,0
22750003156223,13:59:00,13:59:00,740046074,4,0,0
22750003156223,14:00:00,14:00:00,740046022,5,0,0
22750003156223,14:02:00,14:02:00,740021665,6,0,0
22750003156223,14:04:00,14:04:00,740046075,7,0,0
22750003156223,14:08:00,14:08:00,740046077,8,0,0
22750003156223,14:08:00,14:08:00,740046078,9,0,0
22750003156223,14:09:00,14:09:00,740046079,10,0,0
22750003156223,14:10:00,14:10:00,740046080,11,0,0
22750003156223,14:11:00,14:11:00,740046081,12,0,0
22750003156223,14:12:00,14:12:00,740046082,13,0,0
22750003156223,14:15:00,14:15:00,740046083,14,0,0
22750003156223,14:16:00,14:16:00,740046084,15,0,0
22750003156223,14:18:00,14:18:00,740046085,16,0,0
22750003156223,14:22:00,14:22:00,740020101,17,0,0
22750003156223,14:25:00,14:25:00,740046199,18,0,0
22750003156223,14:27:00,14:27:00,740046198,19,0,0
22750003156223,14:29:00,14:29:00,740046048,20,0,0
22750003156223,14:30:00,14:30:00,740046088,21,0,0
22750003156223,14:32:00,14:32:00,740046089,22,0,0
22750003156223,14:35:00,14:35:00,740021655,23,0,0
22750003156223,14:36:00,14:36:00,740046090,24,0,0
22750003156223,14:38:00,14:38:00,740046007,25,0,0
22750003156223,14:43:00,14:43:00,740046092,26,1,0
22750003156281,14:02:00,14:02:00,740001179,1,0,1
22750003156281,14:04:00,14:04:00,740012127,2,0,0
22750003156281,14:05:00,14:05:00,740046073,3,0,0
22750003156281,14:07:00,14:07:00,740046074,4,0,0
22750003156281,14:08:00,14:08:00,740046022,5,0,0
22750003156281,14:10:00,14:10:00,740021665,6,0,0
22750003156281,14:12:00,14:12:00,740046075,7,0,0
22750003156281,14:16:00,14:16:00,740046077,8,0,0
22750003156281,14:16:00,14:16:00,740046078,9,0,0
22750003156281,14:17:00,14:17:00,740046079,10,0,0
22750003156281,14:18:00,14:18:00,740046080,11,0,0
22750003156281,14:19:00,14:19:00,740046081,12,0,0
22750003156281,14:20:00,14:20:00,740046082,13,0,0
22750003156281,14:23:00,14:23:00,740046083,14,0,0
22750003156281,14:24:00,14:24:00,740046084,15,0,0
22750003156281,14:26:00,14:26:00,740046085,16,0,0
22750003156281,14:30:00,14:30:00,740020101,17,0,0
22750003156281,14:33:00,14:33:00,740046199,18,0,0
22750003156281,14:35:00,14:35:00,740046198,19,0,0
22750003156281,14:37:00,14:37:00,740046048,20,0,0
22750003156281,14:38:00,14:38:00,740046088,21,0,0
22750003156281,14:40:00,14:40:00,740046089,22,0,0
22750003156281,14:43:00,14:43:00,740021655,23,0,0
22750003156281,14:44:00,14:44:00,740046090,24,0,0
22750003156281,14:46:00,14:46:00,740046007,25,0,0
22750003156281,14:51:00,14:51:00,740046092,26,1,0
22750003156339,14:10:00,14:10:00,740001179,1,0,1
22750003156339,14:12:00,14:12:00,740012127,2,0,0
22750003156339,14:13:00,14:13:00,740046073,3,0,0
22750003156339,14:15:00,14:15:00,740046074,4,0,0
22750003156339,14:16:00,14:16:00,740046022,5,0,0
22750003156339,14:18:00,14:18:00,740021665,6,0,0
22750003156339,14:20:00,14:20:00,740046075,7,0,0
22750003156339,14:24:00,14:24:00,740046077,8,0,0
22750003156339,14:24:00,14:24:00,740046078,9,0,0
22750003156339,14:25:00,14:25:00,740046079,10,0,0
22750003156339,14:26:00,14:26:00,740046080,11,0,0
22750003156339,14:27:00,14:27:00,740046081,12,0,0
22750003156339,14:28:00,14:28:00,740046082,13,0,0
22750003156339,14:31:00,14:31:00,740046083,14,0,0
22750003156339,14:32:00,14:32:00,740046084,15,0,0
22750003156339,14:34:00,14:34:00,740046085,16,0,0
22750003156339,14:38:00,14:38:00,740020101,17,0,0
22750003156339,14:41:00,14:41:00,740046199,18,0,0
22750003156339,14:43:00,14:43:00,740046198,19,0,0
22750003156339,14:45:00,14:45:00,740046048,20,0,0
22750003156339,14:46:00,14:46:00,740046088,21,0,0
22750003156339,14:48:00,14:48:00,740046089,22,0,0
22750003156339,14:51:00,14:51:00,740021655,23,0,0
22750003156339,14:52:00,14:52:00,740046090,24,0,0
22750003156339,14:54:00,14:54:00,740046007,25,0,0
22750003156339,14:59:00,14:59:00,740046092,26,1,0
22750003155324,11:44:00,11:44:00,740001179,1,0,1
22750003155324,11:46:00,11:46:00,740012127,2,0,0
22750003155324,11:47:00,11:47:00,740046073,3,0,0
22750003155324,11:49:00,11:49:00,740046074,4,0,0
22750003155324,11:50:00,11:50:00,740046022,5,0,0
22750003155324,11:52:00,11:52:00,740021665,6,0,0
22750003155324,11:54:00,11:54:00,740046075,7,0,0
22750003155324,11:58:00,11:58:00,740046077,8,0,0
22750003155324,11:58:00,11:58:00,740046078,9,0,0
22750003155324,11:59:00,11:59:00,740046079,10,0,0
22750003155324,12:00:00,12:00:00,740046080,11,0,0
22750003155324,12:01:00,12:01:00,740046081,12,0,0
22750003155324,12:02:00,12:02:00,740046082,13,0,0
22750003155324,12:05:00,12:05:00,740046083,14,0,0
22750003155324,12:06:00,12:06:00,740046084,15,0,0
22750003155324,12:08:00,12:08:00,740046085,16,0,0
22750003155324,12:12:00,12:12:00,740020101,17,0,0
22750003155324,12:15:00,12:15:00,740046199,18,0,0
22750003155324,12:16:00,12:16:00,740046198,19,0,0
22750003155324,12:18:00,12:18:00,740046048,20,0,0
22750003155324,12:19:00,12:19:00,740046088,21,0,0
22750003155324,12:21:00,12:21:00,740046089,22,0,0
22750003155324,12:24:00,12:24:00,740021655,23,0,0
22750003155324,12:25:00,12:25:00,740046090,24,0,0
22750003155324,12:27:00,12:27:00,740046007,25,0,0
22750003155324,12:32:00,12:32:00,740046092,26,1,0
22750003155382,11:52:00,11:52:00,740001179,1,0,1
22750003155382,11:54:00,11:54:00,740012127,2,0,0
22750003155382,11:55:00,11:55:00,740046073,3,0,0
22750003155382,11:57:00,11:57:00,740046074,4,0,0
22750003155382,11:58:00,11:58:00,740046022,5,0,0
22750003155382,12:00:00,12:00:00,740021665,6,0,0
22750003155382,12:02:00,12:02:00,740046075,7,0,0
22750003155382,12:06:00,12:06:00,740046077,8,0,0
22750003155382,12:06:00,12:06:00,740046078,9,0,0
22750003155382,12:07:00,12:07:00,740046079,10,0,0
22750003155382,12:08:00,12:08:00,740046080,11,0,0
22750003155382,12:09:00,12:09:00,740046081,12,0,0
22750003155382,12:10:00,12:10:00,740046082,13,0,0
22750003155382,12:13:00,12:13:00,740046083,14,0,0
22750003155382,12:14:00,12:14:00,740046084,15,0,0
22750003155382,12:16:00,12:16:00,740046085,16,0,0
22750003155382,12:20:00,12:20:00,740020101,17,0,0
22750003155382,12:23:00,12:23:00,740046199,18,0,0
22750003155382,12:24:00,12:24:00,740046198,19,0,0
22750003155382,12:26:00,12:26:00,740046048,20,0,0
22750003155382,12:27:00,12:27:00,740046088,21,0,0
22750003155382,12:29:00,12:29:00,740046089,22,0,0
22750003155382,12:32:00,12:32:00,740021655,23,0,0
22750003155382,12:33:00,12:33:00,740046090,24,0,0
22750003155382,12:35:00,12:35:00,740046007,25,0,0
22750003155382,12:40:00,12:40:00,740046092,26,1,0
22750003155440,12:00:00,12:00:00,740001179,1,0,1
22750003155440,12:02:00,12:02:00,740012127,2,0,0
22750003155440,12:03:00,12:03:00,740046073,3,0,0
22750003155440,12:05:00,12:05:00,740046074,4,0,0
22750003155440,12:06:00,12:06:00,740046022,5,0,0
22750003155440,12:08:00,12:08:00,740021665,6,0,0
22750003155440,12:10:00,12:10:00,740046075,7,0,0
22750003155440,12:14:00,12:14:00,740046077,8,0,0
22750003155440,12:14:00,12:14:00,740046078,9,0,0
22750003155440,12:15:00,12:15:00,740046079,10,0,0
22750003155440,12:16:00,12:16:00,740046080,11,0,0
22750003155440,12:17:00,12:17:00,740046081,12,0,0
22750003155440,12:18:00,12:18:00,740046082,13,0,0
22750003155440,12:21:00,12:21:00,740046083,14,0,0
22750003155440,12:22:00,12:22:00,740046084,15,0,0
22750003155440,12:24:00,12:24:00,740046085,16,0,0
22750003155440,12:28:00,12:28:00,740020101,17,0,0
22750003155440,12:31:00,12:31:00,740046199,18,0,0
22750003155440,12:32:00,12:32:00,740046198,19,0,0
22750003155440,12:34:00,12:34:00,740046048,20,0,0
22750003155440,12:35:00,12:35:00,740046088,21,0,0
22750003155440,12:37:00,12:37:00,740046089,22,0,0
22750003155440,12:40:00,12:40:00,740021655,23,0,0
22750003155440,12:41:00,12:41:00,740046090,24,0,0
22750003155440,12:43:00,12:43:00,740046007,25,0,0
22750003155440,12:48:00,12:48:00,740046092,26,1,0
22750003155498,12:09:00,12:09:00,740001179,1,0,1
22750003155498,12:11:00,12:11:00,740012127,2,0,0
22750003155498,12:12:00,12:12:00,740046073,3,0,0
22750003155498,12:14:00,12:14:00,740046074,4,0,0
22750003155498,12:15:00,12:15:00,740046022,5,0,0
22750003155498,12:17:00,12:17:00,740021665,6,0,0
22750003155498,12:19:00,12:19:00,740046075,7,0,0
22750003155498,12:23:00,12:23:00,740046077,8,0,0
22750003155498,12:23:00,12:23:00,740046078,9,0,0
22750003155498,12:24:00,12:24:00,740046079,10,0,0
22750003155498,12:25:00,12:25:00,740046080,11,0,0
22750003155498,12:26:00,12:26:00,740046081,12,0,0
22750003155498,12:27:00,12:27:00,740046082,13,0,0
22750003155498,12:30:00,12:30:00,740046083,14,0,0
22750003155498,12:31:00,12:31:00,740046084,15,0,0
22750003155498,12:33:00,12:33:00,740046085,16,0,0
22750003155498,12:37:00,12:37:00,740020101,17,0,0
22750003155498,12:40:00,12:40:00,740046199,18,0,0
22750003155498,12:41:00,12:41:00,740046198,19,0,0
22750003155498,12:43:00,12:43:00,740046048,20,0,0
22750003155498,12:44:00,12:44:00,740046088,21,0,0
22750003155498,12:46:00,12:46:00,740046089,22,0,0
22750003155498,12:49:00,12:49:00,740021655,23,0,0
22750003155498,12:50:00,12:50:00,740046090,24,0,0
22750003155498,12:52:00,12:52:00,740046007,25,0,0
22750003155498,12:57:00,12:57:00,740046092,26,1,0
22750003155556,12:17:00,12:17:00,740001179,1,0,1
22750003155556,12:19:00,12:19:00,740012127,2,0,0
22750003155556,12:20:00,12:20:00,740046073,3,0,0
22750003155556,12:22:00,12:22:00,740046074,4,0,0
22750003155556,12:23:00,12:23:00,740046022,5,0,0
22750003155556,12:25:00,12:25:00,740021665,6,0,0
22750003155556,12:27:00,12:27:00,740046075,7,0,0
22750003155556,12:31:00,12:31:00,740046077,8,0,0
22750003155556,12:31:00,12:31:00,740046078,9,0,0
22750003155556,12:32:00,12:32:00,740046079,10,0,0
22750003155556,12:33:00,12:33:00,740046080,11,0,0
22750003155556,12:34:00,12:34:00,740046081,12,0,0
22750003155556,12:35:00,12:35:00,740046082,13,0,0
22750003155556,12:38:00,12:38:00,740046083,14,0,0
22750003155556,12:39:00,12:39:00,740046084,15,0,0
22750003155556,12:41:00,12:41:00,740046085,16,0,0
22750003155556,12:45:00,12:45:00,740020101,17,0,0
22750003155556,12:48:00,12:48:00,740046199,18,0,0
22750003155556,12:49:00,12:49:00,740046198,19,0,0
22750003155556,12:51:00,12:51:00,740046048,20,0,0
22750003155556,12:52:00,12:52:00,740046088,21,0,0
22750003155556,12:54:00,12:54:00,740046089,22,0,0
22750003155556,12:57:00,12:57:00,740021655,23,0,0
22750003155556,12:58:00,12:58:00,740046090,24,0,0
22750003155556,13:00:00,13:00:00,740046007,25,0,0
22750003155556,13:05:00,13:05:00,740046092,26,1,0
22750003160361,14:57:00,14:57:00,740001179,1,0,1
22750003160361,14:59:00,14:59:00,740012127,2,0,0
22750003160361,15:00:00,15:00:00,740046073,3,0,0
22750003160361,15:03:00,15:03:00,740046074,4,0,0
22750003160361,15:04:00,15:04:00,740046022,5,0,0
22750003160361,15:06:00,15:06:00,740021665,6,0,0
22750003160361,15:09:00,15:09:00,740046075,7,0,0
22750003160361,15:13:00,15:13:00,740046077,8,0,0
22750003160361,15:13:00,15:13:00,740046078,9,0,0
22750003160361,15:14:00,15:14:00,740046079,10,0,0
22750003160361,15:15:00,15:15:00,740046080,11,0,0
22750003160361,15:16:00,15:16:00,740046081,12,0,0
22750003160361,15:17:00,15:17:00,740046082,13,0,0
22750003160361,15:20:00,15:20:00,740046083,14,0,0
22750003160361,15:21:00,15:21:00,740046084,15,0,0
22750003160361,15:23:00,15:23:00,740046085,16,0,0
22750003160361,15:27:00,15:27:00,740020101,17,0,0
22750003160361,15:30:00,15:30:00,740046199,18,0,0
22750003160361,15:32:00,15:32:00,740046198,19,0,0
22750003160361,15:34:00,15:34:00,740046048,20,0,0
22750003160361,15:35:00,15:35:00,740046088,21,0,0
22750003160361,15:37:00,15:37:00,740046089,22,0,0
22750003160361,15:40:00,15:40:00,740021655,23,0,0
22750003160361,15:41:00,15:41:00,740046090,24,0,0
22750003160361,15:43:00,15:43:00,740046007,25,0,0
22750003160361,15:48:00,15:48:00,740046092,26,1,0
22750003157944,17:17:00,17:17:00,740001179,1,0,1
22750003157944,17:20:00,17:20:00,740012127,2,0,0
22750003157944,17:21:00,17:21:00,740046073,3,0,0
22750003157944,17:23:00,17:23:00,740046074,4,0,0
22750003157944,17:24:00,17:24:00,740046022,5,0,0
22750003157944,17:27:00,17:27:00,740021665,6,0,0
22750003157944,17:29:00,17:29:00,740046075,7,0,0
22750003157944,17:34:00,17:34:00,740046077,8,0,0
22750003157944,17:35:00,17:35:00,740046078,9,0,0
22750003157944,17:36:00,17:36:00,740046079,10,0,0
22750003157944,17:37:00,17:37:00,740046080,11,0,0
22750003157944,17:37:00,17:37:00,740046081,12,0,0
22750003157944,17:39:00,17:39:00,740046082,13,0,0
22750003157944,17:42:00,17:42:00,740046083,14,0,0
22750003157944,17:43:00,17:43:00,740046084,15,0,0
22750003157944,17:45:00,17:45:00,740046085,16,0,0
22750003157944,17:49:00,17:49:00,740020101,17,0,0
22750003157944,17:52:00,17:52:00,740046199,18,0,0
22750003157944,17:53:00,17:53:00,740046198,19,0,0
22750003157944,17:55:00,17:55:00,740046048,20,0,0
22750003157944,17:56:00,17:56:00,740046088,21,0,0
22750003157944,17:58:00,17:58:00,740046089,22,0,0
22750003157944,18:01:00,18:01:00,740021655,23,0,0
22750003157944,18:02:00,18:02:00,740046090,24,0,0
22750003157944,18:04:00,18:04:00,740046007,25,0,0
22750003157944,18:09:00,18:09:00,740046092,26,1,0
22750003159947,23:53:00,23:53:00,740001179,1,0,1
22750003159947,23:54:00,23:54:00,740012127,2,0,0
22750003159947,23:55:00,23:55:00,740046073,3,0,0
22750003159947,23:56:00,23:56:00,740046074,4,0,0
22750003159947,23:57:00,23:57:00,740046022,5,0,0
22750003159947,23:58:00,23:58:00,740021665,6,0,0
22750003159947,23:59:00,23:59:00,740046075,7,0,0
22750003159947,24:02:00,24:02:00,740046077,8,0,0
22750003159947,24:02:00,24:02:00,740046078,9,0,0
22750003159947,24:03:00,24:03:00,740046079,10,0,0
22750003159947,24:03:00,24:03:00,740046080,11,0,0
22750003159947,24:04:00,24:04:00,740046081,12,0,0
22750003159947,24:05:00,24:05:00,740046082,13,0,0
22750003159947,24:07:00,24:07:00,740046083,14,0,0
22750003159947,24:08:00,24:08:00,740046084,15,0,0
22750003159947,24:08:00,24:08:00,740046085,16,0,0
22750003159947,24:11:00,24:11:00,740020101,17,0,0
22750003159947,24:13:00,24:13:00,740046199,18,0,0
22750003159947,24:14:00,24:14:00,740046198,19,0,0
22750003159947,24:15:00,24:15:00,740046048,20,0,0
22750003159947,24:16:00,24:16:00,740046088,21,0,0
22750003159947,24:17:00,24:17:00,740046089,22,0,0
22750003159947,24:19:00,24:19:00,740021655,23,0,0
22750003159947,24:20:00,24:20:00,740046090,24,0,0
22750003159947,24:21:00,24:21:00,740046007,25,0,0
22750003159947,24:25:00,24:25:00,740046092,26,1,0
22750003152569,5:36:00,5:36:00,740001179,1,0,1
22750003152569,5:37:00,5:37:00,740012127,2,0,0
22750003152569,5:38:00,5:38:00,740046073,3,0,0
22750003152569,5:39:00,5:39:00,740046074,4,0,0
22750003152569,5:40:00,5:40:00,740046022,5,0,0
22750003152569,5:41:00,5:41:00,740021665,6,0,0
22750003152569,5:42:00,5:42:00,740046075,7,0,0
22750003152569,5:45:00,5:45:00,740046077,8,0,0
22750003152569,5:45:00,5:45:00,740046078,9,0,0
22750003152569,5:46:00,5:46:00,740046079,10,0,0
22750003152569,5:46:00,5:46:00,740046080,11,0,0
22750003152569,5:47:00,5:47:00,740046081,12,0,0
22750003152569,5:48:00,5:48:00,740046082,13,0,0
22750003152569,5:50:00,5:50:00,740046083,14,0,0
22750003152569,5:51:00,5:51:00,740046084,15,0,0
22750003152569,5:52:00,5:52:00,740046085,16,0,0
22750003152569,5:55:00,5:55:00,740020101,17,0,0
22750003152569,5:57:00,5:57:00,740046199,18,0,0
22750003152569,5:58:00,5:58:00,740046198,19,0,0
22750003152569,5:59:00,5:59:00,740046048,20,0,0
22750003152569,6:00:00,6:00:00,740046088,21,0,0
22750003152569,6:01:00,6:01:00,740046089,22,0,0
22750003152569,6:03:00,6:03:00,740021655,23,0,0
22750003152569,6:04:00,6:04:00,740046090,24,0,0
22750003152569,6:05:00,6:05:00,740046007,25,0,0
22750003152569,6:08:00,6:08:00,740046092,26,1,0
22750003159887,23:38:00,23:38:00,740001179,1,0,1
22750003159887,23:39:00,23:39:00,740012127,2,0,0
22750003159887,23:40:00,23:40:00,740046073,3,0,0
22750003159887,23:41:00,23:41:00,740046074,4,0,0
22750003159887,23:42:00,23:42:00,740046022,5,0,0
22750003159887,23:43:00,23:43:00,740021665,6,0,0
22750003159887,23:44:00,23:44:00,740046075,7,0,0
22750003159887,23:47:00,23:47:00,740046077,8,0,0
22750003159887,23:47:00,23:47:00,740046078,9,0,0
22750003159887,23:48:00,23:48:00,740046079,10,0,0
22750003159887,23:48:00,23:48:00,740046080,11,0,0
22750003159887,23:49:00,23:49:00,740046081,12,0,0
22750003159887,23:50:00,23:50:00,740046082,13,0,0
22750003159887,23:52:00,23:52:00,740046083,14,0,0
22750003159887,23:53:00,23:53:00,740046084,15,0,0
22750003159887,23:54:00,23:54:00,740046085,16,0,0
22750003159887,23:57:00,23:57:00,740020101,17,0,0
22750003159887,23:59:00,23:59:00,740046199,18,0,0
22750003159887,24:00:00,24:00:00,740046198,19,0,0
22750003159887,24:01:00,24:01:00,740046048,20,0,0
22750003159887,24:02:00,24:02:00,740046088,21,0,0
22750003159887,24:03:00,24:03:00,740046089,22,0,0
22750003159887,24:06:00,24:06:00,740021655,23,0,0
22750003159887,24:07:00,24:07:00,740046090,24,0,0
22750003159887,24:08:00,24:08:00,740046007,25,0,0
22750003159887,24:12:00,24:12:00,740046092,26,1,0
22750003152627,5:51:00,5:51:00,740001179,1,0,1
22750003152627,5:52:00,5:52:00,740012127,2,0,0
22750003152627,5:53:00,5:53:00,740046073,3,0,0
22750003152627,5:54:00,5:54:00,740046074,4,0,0
22750003152627,5:55:00,5:55:00,740046022,5,0,0
22750003152627,5:56:00,5:56:00,740021665,6,0,0
22750003152627,5:57:00,5:57:00,740046075,7,0,0
22750003152627,6:00:00,6:00:00,740046077,8,0,0
22750003152627,6:00:00,6:00:00,740046078,9,0,0
22750003152627,6:01:00,6:01:00,740046079,10,0,0
22750003152627,6:01:00,6:01:00,740046080,11,0,0
22750003152627,6:02:00,6:02:00,740046081,12,0,0
22750003152627,6:03:00,6:03:00,740046082,13,0,0
22750003152627,6:05:00,6:05:00,740046083,14,0,0
22750003152627,6:06:00,6:06:00,740046084,15,0,0
22750003152627,6:07:00,6:07:00,740046085,16,0,0
22750003152627,6:10:00,6:10:00,740020101,17,0,0
22750003152627,6:12:00,6:12:00,740046199,18,0,0
22750003152627,6:13:00,6:13:00,740046198,19,0,0
22750003152627,6:14:00,6:14:00,740046048,20,0,0
22750003152627,6:15:00,6:15:00,740046088,21,0,0
22750003152627,6:16:00,6:16:00,740046089,22,0,0
22750003152627,6:19:00,6:19:00,740021655,23,0,0
22750003152627,6:20:00,6:20:00,740046090,24,0,0
22750003152627,6:21:00,6:21:00,740046007,25,0,0
22750003152627,6:25:00,6:25:00,740046092,26,1,0
22750003152685,6:01:00,6:01:00,740001179,1,0,1
22750003152685,6:02:00,6:02:00,740012127,2,0,0
22750003152685,6:03:00,6:03:00,740046073,3,0,0
22750003152685,6:04:00,6:04:00,740046074,4,0,0
22750003152685,6:05:00,6:05:00,740046022,5,0,0
22750003152685,6:06:00,6:06:00,740021665,6,0,0
22750003152685,6:07:00,6:07:00,740046075,7,0,0
22750003152685,6:10:00,6:10:00,740046077,8,0,0
22750003152685,6:10:00,6:10:00,740046078,9,0,0
22750003152685,6:11:00,6:11:00,740046079,10,0,0
22750003152685,6:11:00,6:11:00,740046080,11,0,0
22750003152685,6:12:00,6:12:00,740046081,12,0,0
22750003152685,6:13:00,6:13:00,740046082,13,0,0
22750003152685,6:15:00,6:15:00,740046083,14,0,0
22750003152685,6:16:00,6:16:00,740046084,15,0,0
22750003152685,6:17:00,6:17:00,740046085,16,0,0
22750003152685,6:20:00,6:20:00,740020101,17,0,0
22750003152685,6:22:00,6:22:00,740046199,18,0,0
22750003152685,6:23:00,6:23:00,740046198,19,0,0
22750003152685,6:24:00,6:24:00,740046048,20,0,0
22750003152685,6:25:00,6:25:00,740046088,21,0,0
22750003152685,6:26:00,6:26:00,740046089,22,0,0
22750003152685,6:29:00,6:29:00,740021655,23,0,0
22750003152685,6:30:00,6:30:00,740046090,24,0,0
22750003152685,6:31:00,6:31:00,740046007,25,0,0
22750003152685,6:35:00,6:35:00,740046092,26,1,0
22750003160007,0:08:00,0:08:00,740001179,1,0,1
22750003160007,0:09:00,0:09:00,740012127,2,0,0
22750003160007,0:09:00,0:09:00,740046073,3,0,0
22750003160007,0:11:00,0:11:00,740046074,4,0,0
22750003160007,0:11:00,0:11:00,740046022,5,0,0
22750003160007,0:12:00,0:12:00,740021665,6,0,0
22750003160007,0:14:00,0:14:00,740046075,7,0,0
22750003160007,0:16:00,0:16:00,740046077,8,0,0
22750003160007,0:16:00,0:16:00,740046078,9,0,0
22750003160007,0:17:00,0:17:00,740046079,10,0,0
22750003160007,0:17:00,0:17:00,740046080,11,0,0
22750003160007,0:18:00,0:18:00,740046081,12,0,0
22750003160007,0:19:00,0:19:00,740046082,13,0,0
22750003160007,0:21:00,0:21:00,740046083,14,0,0
22750003160007,0:22:00,0:22:00,740046084,15,0,0
22750003160007,0:22:00,0:22:00,740046085,16,0,0
22750003160007,0:25:00,0:25:00,740020101,17,0,0
22750003160007,0:27:00,0:27:00,740046199,18,0,0
22750003160007,0:28:00,0:28:00,740046198,19,0,0
22750003160007,0:29:00,0:29:00,740046048,20,0,0
22750003160007,0:30:00,0:30:00,740046088,21,0,0
22750003160007,0:31:00,0:31:00,740046089,22,0,0
22750003160007,0:33:00,0:33:00,740021655,23,0,0
22750003160007,0:34:00,0:34:00,740046090,24,0,0
22750003160007,0:35:00,0:35:00,740046007,25,0,0
22750003160007,0:39:00,0:39:00,740046092,26,1,0
22750003160067,0:23:00,0:23:00,740001179,1,0,1
22750003160067,0:24:00,0:24:00,740012127,2,0,0
22750003160067,0:24:00,0:24:00,740046073,3,0,0
22750003160067,0:26:00,0:26:00,740046074,4,0,0
22750003160067,0:26:00,0:26:00,740046022,5,0,0
22750003160067,0:27:00,0:27:00,740021665,6,0,0
22750003160067,0:29:00,0:29:00,740046075,7,0,0
22750003160067,0:31:00,0:31:00,740046077,8,0,0
22750003160067,0:31:00,0:31:00,740046078,9,0,0
22750003160067,0:32:00,0:32:00,740046079,10,0,0
22750003160067,0:32:00,0:32:00,740046080,11,0,0
22750003160067,0:33:00,0:33:00,740046081,12,0,0
22750003160067,0:34:00,0:34:00,740046082,13,0,0
22750003160067,0:36:00,0:36:00,740046083,14,0,0
22750003160067,0:37:00,0:37:00,740046084,15,0,0
22750003160067,0:37:00,0:37:00,740046085,16,0,0
22750003160067,0:40:00,0:40:00,740020101,17,0,0
22750003160067,0:42:00,0:42:00,740046199,18,0,0
22750003160067,0:43:00,0:43:00,740046198,19,0,0
22750003160067,0:44:00,0:44:00,740046048,20,0,0
22750003160067,0:45:00,0:45:00,740046088,21,0,0
22750003160067,0:46:00,0:46:00,740046089,22,0,0
22750003160067,0:48:00,0:48:00,740021655,23,0,0
22750003160067,0:49:00,0:49:00,740046090,24,0,0
22750003160067,0:50:00,0:50:00,740046007,25,0,0
22750003160067,0:54:00,0:54:00,740046092,26,1,0
22750003160127,0:38:00,0:38:00,740001179,1,0,1
22750003160127,0:39:00,0:39:00,740012127,2,0,0
22750003160127,0:39:00,0:39:00,740046073,3,0,0
22750003160127,0:41:00,0:41:00,740046074,4,0,0
22750003160127,0:41:00,0:41:00,740046022,5,0,0
22750003160127,0:42:00,0:42:00,740021665,6,0,0
22750003160127,0:44:00,0:44:00,740046075,7,0,0
22750003160127,0:46:00,0:46:00,740046077,8,0,0
22750003160127,0:46:00,0:46:00,740046078,9,0,0
22750003160127,0:47:00,0:47:00,740046079,10,0,0
22750003160127,0:47:00,0:47:00,740046080,11,0,0
22750003160127,0:48:00,0:48:00,740046081,12,0,0
22750003160127,0:49:00,0:49:00,740046082,13,0,0
22750003160127,0:51:00,0:51:00,740046083,14,0,0
22750003160127,0:52:00,0:52:00,740046084,15,0,0
22750003160127,0:52:00,0:52:00,740046085,16,0,0
22750003160127,0:55:00,0:55:00,740020101,17,0,0
22750003160127,0:57:00,0:57:00,740046199,18,0,0
